,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths
130,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,3,0,0,0,3,0,6,0,0,352303408.566298,105620013.62585537,61400000.0,4984.399151916716,0.034780795856599406
131,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,7,0,0,0,2,2,7,0,0,9896558.408492824,135880389.57056686,30700000.0,669.1463799537385,0.0012502634179837415
132,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,5,0,0,98673261.88102047,72807153.19042522,176700000.0,0.0,0.09575027991211578
133,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,5,0,0,336570735.8688484,65429371.16422323,115300000.0,0.0,0.6406705647902654
134,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,5,0,0,11505636.286775457,70412135.60212271,824000000.0,0.0,0.01217927474979493
135,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,6,0,0,2681863262.9066305,54365907.6886395,61400000.0,33125.652184041915,0.33357410526002673
136,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,315831413.29732716,44008756.05981627,146000000.0,13839.93135458211,0.08657130876093072
137,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,5,0,0,623921136.6524173,76703657.1539782,61400000.0,10467.161475376543,0.29292462496110483
138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,2,7,5,0,0,141162963.53707045,120714961.79850858,0.0,0.0,0.2419510191094565
139,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,2,0,4,0,0,77152122.33687198,74138243.68795799,431100000.0,0.0,0.0661453376051161
140,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,2,0,5,0,0,2691616851.0762095,64308043.68713696,30700000.0,41292.843567403695,0.27041607993201994
141,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,1,2,0,6,0,0,308413481.08920676,116767889.64933969,30700000.0,8480.166229320286,0.22418642970088684
142,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1,0,0,2,0,5,0,0,144403177.76415592,106599549.34151325,61400000.0,6826.639778975347,0.04373185465521066
143,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,6,0,0,2574895304.952386,55447481.01645238,92100000.0,16789.636193164624,0.7261937391095983
144,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,2,0,2,0,0,698883029.6959379,83773159.60595024,30700000.0,19878.82102779699,0.49832332422346104
145,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,5,0,0,55136754.98367528,68206788.51117766,577200000.0,0.0,0.11065745439423023
146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,0,0,2,0,5,0,0,858564289.7235316,105502054.28458716,0.0,17067.348927823994,0.4749710467665666
147,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,2737626477.212215,41481653.95157395,61400000.0,22059.740212812845,0.8217014047771597
148,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,3,10,0,0,4028102.6178851514,110201534.51443942,230600000.0,0.0,0.003506895974034244
149,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,5,0,0,1062273607.2918522,87421589.19127883,61400000.0,0.0,1.1094605341015593
150,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,2,0,0,1184217465.4689136,91453521.14174426,30700000.0,0.0,1.2645575297266203
151,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,5,0,0,1293149536.0579116,76703657.1539782,61400000.0,0.0,1.2837287986539574
152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,1,0,2,0,0,1366040645.449531,91453521.14174426,0.0,73664.82798301462,0.31162253363136583
153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,6,0,0,792788824.9743373,104148963.55781302,0.0,20518.873239894612,0.568764662009842
154,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,5,0,0,59661403.6571196,53239770.519694015,856400000.0,1681.7476167680168,0.042936274930897744
155,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,5,0,0,81753379.86815558,70412135.60212271,333100000.0,0.0,0.12261692592618108
156,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,2,0,2,0,0,2769583417.5425916,65679686.40293533,30700000.0,23116.564056227136,0.8398804432527833
157,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,4,0,0,15966919.188844476,67112576.31902531,824000000.0,0.0,0.017133600100172848
158,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2681863262.9066305,40273672.383724004,61400000.0,0.0,2.2238273684001784
159,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,2,7,2,0,0,698883029.6959379,92454785.89178216,30700000.0,41000.06836983128,0.16610777474115368
160,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3,0,0,2,0,4,0,0,362511522.1629175,102162432.46518233,30700000.0,9944.68738257833,0.2267431920119811
161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,2,0,6,0,0,2576700395.200276,74009132.14555222,0.0,34652.17216721647,0.2427616502678777
162,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,59916528.236024946,46594472.69339025,684900000.0,3472.1344111682156,0.014407042321954566
163,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,3,0,0,0,1,0,10,0,0,78228551.20220785,125950663.77404982,61400000.0,1304.7140724050046,0.03764562634915544
164,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,42508050.58514705,47605752.60324578,977600000.0,1193.0327140140053,0.030677053759044042
165,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,5,0,0,2576446332.1939692,69328115.98826392,30700000.0,34649.97821526622,0.24264371963828715
166,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,5,0,0,2862522565.714817,63296763.777281426,30700000.0,24627.610095055246,0.9190734385484627
167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,5,1,0,2,0,0,400733811.00344545,70322140.2001693,84600000.0,21120.373383486072,0.07759615461993417
168,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,181097469.48777258,42752038.60038362,267200000.0,4509.910691378516,0.10785684809867141
169,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,3,3,0,0,0,0,0,4,0,0,7,3,3,9,0,0,0.0,158594651.27045262,176700000.0,0.0,0.0
170,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,5,0,0,1293149536.0579116,75692377.24412267,61400000.0,28110.264168387162,0.15404745583847484
171,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,2,0,6,0,0,0.0,78375128.81900409,939300000.0,0.0,0.0
172,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,813659124.0265028,32369294.305695508,146000000.0,56457.536873950026,0.13161354768330172
173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,2,0,2,0,0,1086890534.765903,108600613.56026492,0.0,0.0,0.9437964187148573
174,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,5,0,0,1,2,0,3,0,0,202723167.302944,110308550.39400971,30700000.0,10201.637286845787,0.03153278525612871
175,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2,0,0,1386151502.7757406,86893218.9988041,30700000.0,0.0,1.4178852121980987
176,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,1,0,2,0,0,488090626.4929715,64633850.193267316,115300000.0,14737.699204942077,0.2738502003883675
177,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,2,0,5,0,0,2654347850.7610674,68206788.51117766,61400000.0,39136.90833656612,0.2583344133917433
178,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,41538311.04466407,58077017.38392075,709500000.0,0.0,0.0822797002588107
179,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,656470544.6016912,42840559.086370476,261300000.0,0.0,0.7602239678602614
180,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,6,0,0,21238148.329563174,82741241.78869008,423600000.0,0.0,0.03811569262637852
181,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,7,3,1,0,0,0,862546997.0496309,71056725.85284221,61400000.0,48309.25143260627,0.17223130283809954
182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1534294861.1988144,85288981.80433702,0.0,43045.79874876475,1.1065144423277196
183,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,3,0,2,0,0,424818177.49883974,56330925.29158398,115300000.0,24349.89922989532,0.08803584403538971
184,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,0,0,1,0,5,0,0,585784557.6269867,104490774.37473162,30700000.0,9336.569099617282,0.27110321863898396
185,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,5,0,0,130644395.37936153,71943479.97791034,84600000.0,0.0,0.2299570840720694
186,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,5,0,0,646854558.4858663,98124272.25838517,30700000.0,0.0,0.8832263872332986
187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1574438351.7589726,71154233.51442356,0.0,71909.64096022588,0.465799612640094
188,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,727040284.4755795,31358014.39583997,115300000.0,0.0,1.402161938464083
189,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,727040284.4755795,37894801.86042442,115300000.0,19876.91640068117,0.5047782978470698
190,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,7,0,1,3,0,0,281784891.75195986,94901518.42242473,61400000.0,13540.222319798522,0.08284156754283743
191,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,1,0,5,0,0,451348800.32961017,99890409.69548406,61400000.0,5484.002841145461,0.1713786289838316
192,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1037324107.0925975,67605211.28133896,30700000.0,45426.2742672585,0.19736613130885391
193,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,1,1,0,2,0,0,751504250.4926313,69234214.87251487,84600000.0,22262.25901146026,0.46956369787178254
194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2983516141.2070913,51657302.02316066,0.0,57686.90640104877,0.3420831586142421
195,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,200398597.0832733,33899030.27732149,400400000.0,9553.758922322073,0.037466447609384904
196,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,6,1,1,7,0,0,7397056.323879439,106730973.43429014,333100000.0,229.2600049444905,0.0031305592343375006
197,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,727040284.4755795,45130083.53690255,115300000.0,32998.78699331834,0.21032429076961248
198,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,1651070260.6465616,69371576.93445644,30700000.0,39279.7115404146,0.29960872580247055
199,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,1,0,0,5,0,0,749685440.1823201,65165294.348764494,84600000.0,41522.982147061324,0.17989767079724134
200,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,148561277.52273378,38804933.73898803,297900000.0,8012.361972943638,0.024327108520328693
201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,2983516141.2070913,54198317.90464217,0.0,0.0,2.850692988452018
202,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,2,0,6,0,0,702482.4520190168,114522215.43573026,388400000.0,0.0,0.0004811630678440067
203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,3,2,0,1,0,0,1708793950.893747,94594497.48705587,0.0,24270.529217362084,0.7784481386028597
204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2983516141.2070913,51657302.02316066,0.0,27969.409164144858,1.0262494758427263
205,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,2737626477.212215,36031637.66426329,61400000.0,45498.2141889265,0.27390046825905323
206,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,0,2,0,0,69352570.88591756,69131871.92549956,442300000.0,0.0,0.07404900964148557
207,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,1,0,0,0,1,0,2,0,0,396660922.7191981,96489823.55901846,30700000.0,19602.986169340384,0.10735523270106684
208,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,5,0,0,21668908.616383597,71533463.07920898,618200000.0,0.0,0.02653050067902008
209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,1,1,0,0,2,0,0,1325897154.8893726,102046265.8660964,0.0,73109.6339564613,0.30782099096186394
210,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2882681288.162228,6320800.309666242,286800000.0,0.0,2.5869075137410755
211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3625388845.359562,13903423.98391871,0.0,96706.60247416463,0.49124627908890006
212,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2924652955.281374,31358014.39583997,30700000.0,44709.715819786,0.4054108491352767
213,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,706690987.914408,37683606.26190176,236500000.0,40706.14978151206,0.1608351551729328
214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,4,0,0,1,0,5,0,0,1427410660.6828804,102095756.7864291,0.0,29095.01215277821,0.23686630301004938
215,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,1,1,0,2,0,0,761851677.0967679,66839197.28421237,84600000.0,37368.03392835767,0.1991805577362137
216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,3,0,0,7,0,0,1,3,0,9,0,0,793700.1655978571,192532837.85303193,0.0,28.565294002821478,0.0002087117188313183
217,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,4,1,0,0,0,0,0,7,0,0,3,2,0,6,0,0,0.0,123753229.89560801,388400000.0,0.0,0.0
218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,1,2,0,2,0,0,1534294861.1988144,89329601.91302818,0.0,88781.95991932729,0.3688381474425732
219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3159019037.9407225,39015701.403828174,0.0,46331.09970143301,1.3837265176142366
220,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2924652955.281374,25037214.086173728,30700000.0,26931.028823212277,0.972986037924664
221,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1383723845.5740774,26620087.93698693,217800000.0,0.0,2.6099779667666043
222,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,2830266680.129641,38940638.07009244,61400000.0,25613.676874052006,0.8564386608115057
223,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,2,1,6,0,0,2575908475.930496,74665195.31596018,61400000.0,34643.16758378899,0.24243237635288106
224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3625388845.359562,6320800.309666242,0.0,0.0,4.0937189924075
225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,2,0,0,0,0,1260761412.543618,64225013.76504509,0.0,0.0,1.769591528129038
226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,2,0,5,0,0,752645334.4141792,106599549.34151325,0.0,0.0,1.5482223166703784
227,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3249703780.1931753,6320800.309666242,121200000.0,0.0,3.353615475250495
228,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,2856755286.908829,31530112.67088316,30700000.0,0.0,2.4221316866266123
229,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,727040284.4755795,37894801.86042442,115300000.0,40996.1400764049,0.1682594326156899
230,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,747044502.358321,36031637.66426329,248500000.0,41259.64589915852,0.1700050249091877
231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3625388845.359562,0.0,0.0,46888.04968444345,1.4737388372667
232,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,1651070260.6465616,65064195.39985744,30700000.0,23660.249774932097,0.7190609419259293
233,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,732452944.4711885,8453407.696608048,236500000.0,0.0,1.366610249372243
234,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2737626477.212215,33899030.27732149,61400000.0,0.0,2.282503902158777
235,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,6,0,0,42277929.57206906,77745823.6122849,199900000.0,0.0,0.07804771993987908
236,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1563919783.6012635,0.0,84600000.0,88870.91460182884,0.3712004179075886
237,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,375733714.56929755,6320800.309666242,515700000.0,0.0,0.4500526071662622
238,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,2695237494.856083,27631367.846842468,213300000.0,0.0,2.131253920650624
239,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2450805711.4346824,39015701.403828174,30700000.0,0.0,2.380341437208645
240,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,1,0,0,0,0,817993227.41416,57736068.7199129,61400000.0,59178.654612456216,0.13336723162549857
241,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1583925157.3839068,0.0,217800000.0,43216.69353033429,1.1188396402355132
242,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,731141135.872984,15063068.18035096,199900000.0,21136.4375454489,0.5102880335075386
243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,5,0,0,0,0,1738794598.6881673,64062960.40773708,0.0,25443.467703888356,0.789542210185061
244,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,852039748.9595273,6320800.309666242,146000000.0,28873.211642820253,0.4090530737999195
245,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,161654885.64065465,40273672.383724004,267200000.0,9091.267333120646,0.033491401714018924
246,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,681820333.8304589,39260967.31655713,84600000.0,0.0,0.7638818207378251
247,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1563919783.6012635,7332080.219521779,84600000.0,43088.928291795804,1.113601253722766
248,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,0,0,200398597.0832733,42641298.1480062,400400000.0,0.0,0.31222039674487423
249,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,3,0,0,0,0,0,0,7,0,0,3,2,5,6,0,0,0.0,104151984.06401837,588300000.0,0.0,0.0
250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1876148195.2043748,40026981.31368371,0.0,0.0,3.343616328636972
251,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,419745161.33746874,9695195.36216505,569600000.0,14905.686723128587,0.20040938263664945
252,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,759298390.6526257,6320800.309666242,115300000.0,21134.53291833308,0.5167430071311474
253,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,817993227.41416,6320800.309666242,315200000.0,47634.333731617226,0.16670903953187322
254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1876148195.2043748,60273131.06181718,0.0,93260.47445428754,0.4012339594364366
255,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,0,0,0,2798265324.6494102,41655984.90485964,30700000.0,0.0,2.2404704766013963
256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3,0,1,0,0,2830881162.656649,60399569.89384538,30700000.0,25336.946471683103,0.8636402179037189
257,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,2738240959.739223,54198317.90464217,30700000.0,44927.45773404063,0.276300987289791
258,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,80062656.68702039,32369294.305695508,812000000.0,0.0,0.1500781838104585
259,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,698883029.6959379,31358014.39583997,417700000.0,0.0,1.3842314561762807
260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,1,0,0,0,1,0,2,0,0,1478108932.376429,96489823.55901846,0.0,37889.62749151871,0.2973568810896387
261,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,2691174214.191449,63080055.38260093,30700000.0,41917.230430113006,0.26896600760886513
262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,3,0,0,0,0,0,783388033.0523734,71044200.97830503,0.0,0.0,1.579921460358645
263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3461845434.65278,33156875.40157138,0.0,40956.676009091294,1.3280619938890592
